_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,audience,audience:confidence,bias,bias:confidence,message,message:confidence,orig__golden,audience_gold,bias_gold,bioid,embed,id,label,message_gold,source,text
766195774,FALSE,finalized,1,8/5/15 14:08,national,1,partisan,1,constituency,1,,,,F000460,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/186894244673001/posts/830799316949154"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/186894244673001/posts/830799316949154"">Post</a> by <a href=""https://www.facebook.com/186894244673001"">Congressman Blake Farenthold</a>.</div></div></br>",186894244673001_830799316949154,From: Blake Farenthold (Representative from Texas),,facebook,"9:30 am CT: DHS Secretary Jeh Johnson is testifying before the Judiciary Committee for the first time during our oversight hearing of the Department of Homeland Security. DHS releasing detainees as a ""cost-saving mechanism"" - I'm thinking of asking about that.  What else do you want me to ask Sec. Johnson? Post your questions below and watch live on C-SPAN 2 or online here: http://www.c-span.org/live/?channel=c-span-2"
766195775,FALSE,finalized,1,8/5/15 5:54,constituency,1,neutral,1,information,1,,,,F000460,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/186894244673001/posts/10151959887961879"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/186894244673001/posts/10151959887961879"">Post</a> by <a href=""https://www.facebook.com/186894244673001"">Congressman Blake Farenthold</a>.</div></div></br>",186894244673001_10151959887961879,From: Blake Farenthold (Representative from Texas),,facebook,"Yesterday, I appeared on KIII-TV 3's ""Domingo Live"" to talk about my 3rd annual Coastal Bend Veterans Summit aboard the historic USS Lexington. The event will be held TODAY, March 31 from 1:00 PM - 5:30 PM on the USS Lexington in Corpus Christi. All Veterans, active and reserve service members and military families are invited to participate with free admission. Interested participants can register to attend today's Veterans Summit by visiting www.Farenthold.House.Gov. https://www.youtube.com/watch?v=zs2BcDQ3toc   "
766195776,FALSE,finalized,1,8/5/15 5:59,constituency,1,neutral,1,policy,1,,,,F000460,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/186894244673001/posts/663972650298489"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/186894244673001/posts/663972650298489"">Post</a> by <a href=""https://www.facebook.com/186894244673001"">Congressman Blake Farenthold</a>.</div></div></br>",186894244673001_663972650298489,From: Blake Farenthold (Representative from Texas),,facebook,"My District Director, Bob Haueter, attended tonight's Local 2142, AFGE meeting at the Corpus Christi Army Depot, where he shared the wonderful news that the Secretary of Defense has reduced the number of furlough days CCAD workers were subjected to from 11 to 6. I've been opposed to the unnecessary furloughs since they were first ordered and have worked tirelessly to bring them to an end. This is a great day!"
766195777,FALSE,finalized,1,8/5/15 5:33,national,1,neutral,1,policy,1,,,,F000461,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/146176682102245/posts/793196834066890"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/146176682102245/posts/793196834066890"">Post</a> by <a href=""https://www.facebook.com/146176682102245"">Rep. Bill Flores</a>.</div></div></br>",146176682102245_793196834066890,From: Bill Flores (Representative from Texas),,facebook,ICYMI: My weekly interview with News Talk 1620 WTAW
766195778,FALSE,finalized,1,8/5/15 5:44,national,1,partisan,1,policy,1,,,,F000461,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/146176682102245/posts/789835674403006"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/146176682102245/posts/789835674403006"">Post</a> by <a href=""https://www.facebook.com/146176682102245"">Rep. Bill Flores</a>.</div></div></br>",146176682102245_789835674403006,From: Bill Flores (Representative from Texas),,facebook,"Even though the CRomnibus bill passed despite my NO vote, the bill has a lot of things for conservatives to like, and it gives us additional chances early next year to stop the presidentâ€™s unlawful amnesty policy."
766195779,FALSE,finalized,1,8/5/15 4:55,national,1,neutral,1,information,1,,,,F000461,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/146176682102245/posts/707906452595929"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/146176682102245/posts/707906452595929"">Post</a> by <a href=""https://www.facebook.com/146176682102245"">Rep. Bill Flores</a>.</div></div></br>",146176682102245_707906452595929,From: Bill Flores (Representative from Texas),,facebook,World War I began one hundred years ago today. We honor those who served and lives lost in the Great War.
766195780,FALSE,finalized,1,8/5/15 5:15,constituency,1,neutral,1,personal,1,,,,F000461,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/146176682102245/posts/695117060541535"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/146176682102245/posts/695117060541535"">Post</a> by <a href=""https://www.facebook.com/146176682102245"">Rep. Bill Flores</a>.</div></div></br>",146176682102245_695117060541535,From: Bill Flores (Representative from Texas),,facebook,"It was great seeing you, Ryan Davenport. Thank you for dropping by my office!"
766195781,FALSE,finalized,1,8/5/15 6:08,national,1,partisan,1,attack,1,,,,F000461,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/146176682102245/posts/693114754075099"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/146176682102245/posts/693114754075099"">Post</a> by <a href=""https://www.facebook.com/146176682102245"">Rep. Bill Flores</a>.</div></div></br>",146176682102245_693114754075099,From: Bill Flores (Representative from Texas),,facebook,"President Obama swore an oath to preserve, protect and defend the Constitution. Legislation will soon be presented that authorizes the House to file a suit to compel Obama to follow his oath of office. Speaker Boehner explains why the president needs to be sued:"
766195782,FALSE,finalized,1,8/5/15 4:55,national,1,partisan,1,attack,1,,,,F000461,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/146176682102245/posts/683738971679344"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/146176682102245/posts/683738971679344"">Post</a> by <a href=""https://www.facebook.com/146176682102245"">Rep. Bill Flores</a>.</div></div></br>",146176682102245_683738971679344,From: Bill Flores (Representative from Texas),,facebook,"The President promised to work ""hand-in-hand"" with Congress to fix IRS targeting. We are waiting:"
766195783,FALSE,finalized,1,8/5/15 4:54,national,1,partisan,1,personal,1,,,,F000461,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/146176682102245/posts/683706548349253"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/146176682102245/posts/683706548349253"">Post</a> by <a href=""https://www.facebook.com/146176682102245"">Rep. Bill Flores</a>.</div></div></br>",146176682102245_683706548349253,From: Bill Flores (Representative from Texas),,facebook,Did you know that the IRS is actually required by federal law to print out hard copies of emails? There is no excuse for losing Lois Lernerâ€™s emails.
766195784,FALSE,finalized,1,8/5/15 5:17,national,1,partisan,1,policy,1,,,,F000461,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/146176682102245/posts/669164713136770"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/146176682102245/posts/669164713136770"">Post</a> by <a href=""https://www.facebook.com/146176682102245"">Rep. Bill Flores</a>.</div></div></br>",146176682102245_669164713136770,From: Bill Flores (Representative from Texas),,facebook,"As Chairman of the Veteransâ€™ Affairs Subcommittee on Economic Opportunity, I held a hearing to explore jobs for veterans in the energy sector. We discussed how to match unemployed veterans to our opportunities in the energy industry, which is experiencing rapid growth."
766195785,FALSE,finalized,1,8/5/15 5:59,national,1,neutral,1,media,1,,,,F000461,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/146176682102245/posts/668735796512995"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/146176682102245/posts/668735796512995"">Post</a> by <a href=""https://www.facebook.com/146176682102245"">Rep. Bill Flores</a>.</div></div></br>",146176682102245_668735796512995,From: Bill Flores (Representative from Texas),,facebook,I will be chairing a Veteransâ€™ Affairs Economic Opportunity Subcommittee hearing exploring jobs for veterans in the energy sector. Watch live at 1:00 CST:
766195786,FALSE,finalized,1,8/5/15 4:58,national,1,neutral,1,policy,1,,,,F000461,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/146176682102245/posts/668310153222226"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/146176682102245/posts/668310153222226"">Post</a> by <a href=""https://www.facebook.com/146176682102245"">Rep. Bill Flores</a>.</div></div></br>",146176682102245_668310153222226,From: Bill Flores (Representative from Texas),,facebook,"This week, the House will take up legislation to combat human trafficking. My latest op-ed touches on the efforts to stop this awful scourge on our society:"
766195787,FALSE,finalized,1,8/5/15 5:32,national,1,neutral,1,policy,1,,,,F000461,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/146176682102245/posts/663074383745803"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/146176682102245/posts/663074383745803"">Post</a> by <a href=""https://www.facebook.com/146176682102245"">Rep. Bill Flores</a>.</div></div></br>",146176682102245_663074383745803,From: Bill Flores (Representative from Texas),,facebook,"With the establishment of the select committee on Benghazi, we can work to reveal all of the facts of what happened, how it could have been avoided, what can be done to prevent this from happening again and who made the decisions to not help our American personnel when they were under attack. "
766195788,FALSE,finalized,1,8/5/15 4:53,national,1,neutral,1,personal,1,,,,F000461,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/146176682102245/posts/662948410425067"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/146176682102245/posts/662948410425067"">Post</a> by <a href=""https://www.facebook.com/146176682102245"">Rep. Bill Flores</a>.</div></div></br>",146176682102245_662948410425067,From: Bill Flores (Representative from Texas),,facebook,"Today is VE Day. On this day in 1945, the U.S. and our allies achieved victory over Germany, ending World War II in Europe. Thank you to all of our World War II veterans and to all of those who continue to fight for our nation today."
766195789,FALSE,finalized,1,8/5/15 4:36,national,1,neutral,1,personal,1,,,,F000461,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/146176682102245/posts/651657211554187"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/146176682102245/posts/651657211554187"">Post</a> by <a href=""https://www.facebook.com/146176682102245"">Rep. Bill Flores</a>.</div></div></br>",146176682102245_651657211554187,From: Bill Flores (Representative from Texas),,facebook,Today marks the anniversary of the Boston Marathon bombing. Please join me in taking a moment to remember the lives lost and to honor the survivors. Follow live updates on the one-year anniversary here:
766195790,FALSE,finalized,1,8/5/15 5:33,constituency,1,neutral,1,personal,1,,,,F000461,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/146176682102245/posts/646664152053493"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/146176682102245/posts/646664152053493"">Post</a> by <a href=""https://www.facebook.com/146176682102245"">Rep. Bill Flores</a>.</div></div></br>",146176682102245_646664152053493,From: Bill Flores (Representative from Texas),,facebook,Honored to be named an ACU Conservative by the The American Conservative Union.
766195791,FALSE,finalized,1,8/5/15 5:43,national,1,neutral,1,media,1,,,,F000461,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/146176682102245/posts/10201739205786844"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/146176682102245/posts/10201739205786844"">Post</a> by <a href=""https://www.facebook.com/146176682102245"">Rep. Bill Flores</a>.</div></div></br>",146176682102245_10201739205786844,From: Bill Flores (Representative from Texas),,facebook,I will be talking to News Talk 1620 WTAW's Scott DeLucia in a few minutes to give my weekly Washington update. Tune in or listen online at: http://wtaw.com/
766195792,FALSE,finalized,1,8/5/15 4:55,national,1,neutral,1,personal,1,,,,F000461,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/146176682102245/posts/618655501521025"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/146176682102245/posts/618655501521025"">Post</a> by <a href=""https://www.facebook.com/146176682102245"">Rep. Bill Flores</a>.</div></div></br>",146176682102245_618655501521025,From: Bill Flores (Representative from Texas),,facebook,Please join me in wishing Senator John Cornyn a Happy Birthday!
766195793,FALSE,finalized,1,8/5/15 5:07,national,1,neutral,1,support,1,,,,F000461,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/146176682102245/posts/607082179345024"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/146176682102245/posts/607082179345024"">Post</a> by <a href=""https://www.facebook.com/146176682102245"">Rep. Bill Flores</a>.</div></div></br>",146176682102245_607082179345024,From: Bill Flores (Representative from Texas),,facebook,The House continues to pass job bills that would better our economy and the lives of the American people. It is time for Senator Harry Reid to allow the Senate to vote on them and for the president to realize America needs job creation.
766195794,FALSE,finalized,1,8/5/15 5:56,national,1,neutral,1,information,1,,,,F000461,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/146176682102245/posts/567824239937485"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/146176682102245/posts/567824239937485"">Post</a> by <a href=""https://www.facebook.com/146176682102245"">Rep. Bill Flores</a>.</div></div></br>",146176682102245_567824239937485,From: Bill Flores (Representative from Texas),,facebook,ICYMI: My weekly interview with News Talk 1620 WTAW.
766195795,FALSE,finalized,1,8/5/15 5:50,national,1,neutral,1,personal,1,,,,F000461,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/146176682102245/posts/554257637960812"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/146176682102245/posts/554257637960812"">Post</a> by <a href=""https://www.facebook.com/146176682102245"">Rep. Bill Flores</a>.</div></div></br>",146176682102245_554257637960812,From: Bill Flores (Representative from Texas),,facebook,I will be talking to KWTX News 10 in a few minutes to give my monthly Washington update. Tune in on your T.V. or watch it online:
766195796,FALSE,finalized,1,8/5/15 5:15,constituency,1,neutral,1,personal,1,,,,F000461,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/146176682102245/posts/537407989645777"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/146176682102245/posts/537407989645777"">Post</a> by <a href=""https://www.facebook.com/146176682102245"">Rep. Bill Flores</a>.</div></div></br>",146176682102245_537407989645777,From: Bill Flores (Representative from Texas),,facebook,"Robby, Kayley, and Brandon Smith, Lloyd, Vivki, Chantale, Andy, Carley, and Taylor Deuel from College Station, TX."
766195797,FALSE,finalized,1,8/5/15 5:13,national,1,neutral,1,personal,1,,,,F000461,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/146176682102245/posts/501744473212129"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/146176682102245/posts/501744473212129"">Post</a> by <a href=""https://www.facebook.com/146176682102245"">Rep. Bill Flores</a>.</div></div></br>",146176682102245_501744473212129,From: Bill Flores (Representative from Texas),,facebook,"Mandie and Jason James from Bryan, TX."
766195798,FALSE,finalized,1,8/5/15 5:58,national,1,neutral,1,personal,1,,,,F000461,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/146176682102245/posts/489093561143887"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/146176682102245/posts/489093561143887"">Post</a> by <a href=""https://www.facebook.com/146176682102245"">Rep. Bill Flores</a>.</div></div></br>",146176682102245_489093561143887,From: Bill Flores (Representative from Texas),,facebook,"Kelley Cummins from College Station, TX."
766195799,FALSE,finalized,1,8/5/15 5:30,national,1,partisan,1,policy,1,,,,F000462,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/138220153003017/posts/285777274913970"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/138220153003017/posts/285777274913970"">Post</a> by <a href=""https://www.facebook.com/138220153003017"">Rep. Lois Frankel</a>.</div></div></br>",138220153003017_285777274913970,From: Lois Frankel (Representative from Florida),,facebook,"Today is Equal Pay Day. If you, or a loved one, has been affected by this issue share your story with us.   http://frankel.house.gov/tell-us-your-story"
766195800,FALSE,finalized,1,8/5/15 5:48,national,1,neutral,1,policy,1,,,,F000462,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/138220153003017/posts/284310745060623"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/138220153003017/posts/284310745060623"">Post</a> by <a href=""https://www.facebook.com/138220153003017"">Rep. Lois Frankel</a>.</div></div></br>",138220153003017_284310745060623,From: Lois Frankel (Representative from Florida),,facebook,I spoke today on the House floor about the ever-growing need for Alzheimer's research and awareness.  Someone is diagnosed with this horrible disease almost every minute - this has to stop. 
766195801,FALSE,finalized,1,8/5/15 6:01,national,1,neutral,1,support,1,,,,F000462,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/138220153003017/posts/2782511638333"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/138220153003017/posts/2782511638333"">Post</a> by <a href=""https://www.facebook.com/138220153003017"">Rep. Lois Frankel</a>.</div></div></br>",138220153003017_2782511638333,From: Lois Frankel (Representative from Florida),,facebook,Attention High School Students: Do you have a good idea for a mobile app? Enter the Congressional App Challenge now. Click below for more information 
766195802,FALSE,finalized,1,8/5/15 4:47,national,1,neutral,1,information,1,,,,F000462,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/138220153003017/posts/204496236375408"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/138220153003017/posts/204496236375408"">Post</a> by <a href=""https://www.facebook.com/138220153003017"">Rep. Lois Frankel</a>.</div></div></br>",138220153003017_204496236375408,From: Lois Frankel (Representative from Florida),,facebook,Check out how Florida hopes to combat identity fraud and save about $60 million a year in benefits it would have paid to fraudsters.
766195803,FALSE,finalized,1,8/5/15 5:32,national,1,partisan,1,policy,1,,,,F000462,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/138220153003017/posts/187992801359085"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/138220153003017/posts/187992801359085"">Post</a> by <a href=""https://www.facebook.com/138220153003017"">Rep. Lois Frankel</a>.</div></div></br>",138220153003017_187992801359085,From: Lois Frankel (Representative from Florida),,facebook,"Days after returning from meeting with American troops and military leaders in Afghanistan, Qatar, Germany and Kosovo, I helped pass a bipartisan bill to support our troops and veterans. This bill also includes several important provisions to help eliminate the veterans disability claims backlog."
